UID;KSEF_REF;KSEF_DATA;SYMBOL;NAZWA_SKR;NAZWA_PEL;ADRES;KRAJ;KOD;MIASTO;NIP_KOD;NIP;NUMER_DOK;DATA_DOK;L_FAKT;LPARA;LFISK;FAKTURA;DATA_FAKT;WARTOSC_Z;WARTOSC_R;FORMA_P;TERMIN_P;FAKTURA_MP;NETTO22;VAT22;NETTO12;VAT12;NETTO07;VAT07;NETTO03;VAT03;NETTO0;NETTOZWOL;NETTO_NP;TYP_FAKT;NOTATKI;NETTO81;VAT81;NETTO82;VAT82;NETTO83;VAT83;NETTO84;VAT84;BEZODL;UWAGI;DATA_DOST;WALUTA;KURS;TABELA;TABELA_D;CENA_BRT;NETTO;BRUTTO;VAT;OZN_VAT;GTU_01;GTU_02;GTU_03;GTU_04;GTU_05;GTU_06;GTU_07;GTU_08;GTU_09;GTU_10;GTU_11;GTU_12;GTU_13;SW;EE;WSTO_EE;IED;TP;TT_WNT;TT_D;MR_T;MR_UZ;I_42;I_63;B_SPV;B_SPV_DOST;B_MPV_PROW;ZLY_DLUG
"kcEtsh7b7b";;;"FA";"Bukowińska";"Wspólnota Mieszkaniowa Bukowińska";"ul. Bukowińska 24a";;"02-703";"Warszawa";;"521-31-06-750";"FA 0042/10/2023";2023-10-27;1;0;0;"0042/10/2023";2023-10-27;0.00;0.00;"Przelew  14 dni";2023-11-10;0;0.00;0.00;0.00;0.00;450.00;36.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-10-27;"PLN";1.0000;;;0;450.00;486.00;36.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F9vAAGQDrY";;;"FA";"AMRENTS";"AMRENTS Muszyński Adam";"ul. Młynarska 13a lok 89";;"05-500";"Piaseczno";;"5211860038";"FA 0043/10/2023";2023-10-27;1;0;0;"0043/10/2023";2023-10-27;0.00;0.00;"Przelew  14 dni";2023-11-10;0;450.00;103.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-10-27;"PLN";1.0000;;;0;450.00;553.50;103.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"GJ2WJ2OpJz";;;"FA";"Kaliber";"Kaliber Sp. z o.o.";"ul. M.Kolbego 16";;"02-781";"Warszawa";;"5260209627";"FA 0044/10/2023";2023-10-27;1;0;0;"0044/10/2023";2023-10-27;0.00;0.00;"Przelew  14 dni";2023-11-10;0;550.00;126.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-10-27;"PLN";1.0000;;;0;550.00;676.50;126.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"518jNmoCdU";;;"FA";"Gmina Lesznowola-Gmina";"Gmina Lesznowola";"ul. Gminna 60";;"05-506";"Lesznowola";;"1231220334";"FA 0045/10/2023";2023-10-27;1;0;0;"0045/10/2023";2023-10-27;0.00;0.00;"Przelew  14 dni";2023-11-10;0;6950.00;1598.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-10-27;"PLN";1.0000;;;0;6950.00;8548.50;1598.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19ycMZiGP2";;;"FA";"EKO-LED";"EKO-LED Brzeziński, Kozicki Sp.j.";"ul. Osiedlowa 60";;"05-509";"Józefosław";;"123-125-16-65";"FA 0046/10/2023";2023-10-31;1;0;0;"0046/10/2023";2023-10-31;0.00;0.00;"Przelew  14 dni";2023-11-14;0;1350.00;310.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-10-31;"PLN";1.0000;;;0;1350.00;1660.50;310.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HUu4lfn4nx";;;"FA";"Kaliber";"Kaliber Sp. z o.o.";"ul. M.Kolbego 16";;"02-781";"Warszawa";;"5260209627";"FA 0001/11/2023";2023-11-16;1;0;0;"0001/11/2023";2023-11-16;0.00;0.00;"Przelew  14 dni";2023-11-30;0;4050.00;931.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-16;"PLN";1.0000;;;0;4050.00;4981.50;931.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"efpLFFF8o7";;;"FA";"Alicja Gutek";"Alicja Gutek";"ul. Słowiańska 1/1";;"58-200";"Dzierżoniów";;;"FA 0002/11/2023";2023-11-16;1;0;0;"0002/11/2023";2023-11-16;0.00;0.00;"Przelew  14 dni";2023-11-30;0;0.00;0.00;0.00;0.00;1481.48;118.52;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-16;"PLN";1.0000;;;0;1481.48;1600.00;118.52;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"516OyWE3bB";;;"FA";"Dariusz Łucka Mleczarska";"Dariusz Łucka";"ul. Mleczarska 13B";;"05-500";"Piaseczno";;;"FA 0003/11/2023";2023-11-16;1;0;0;"0003/11/2023";2023-11-16;0.00;0.00;"przelew 3 dni";2023-11-19;0;0.00;0.00;0.00;0.00;750.00;60.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-16;"PLN";1.0000;;;0;750.00;810.00;60.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"iDh2ScJwGN";;;"FA";"Specjalistyczna Praktyka";"Specjalistyczna Praktyka Lekarska  Dagderm  Agnieszka Staniewska";"ul. Pasaż Ursynowski 1";;"02-784";"Warszawa";;"9512050359";"FA 0004/11/2023";2023-11-16;1;0;0;"0004/11/2023";2023-11-16;0.00;0.00;"Przelew  14 dni";2023-11-30;0;1200.00;276.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-16;"PLN";1.0000;;;0;1200.00;1476.00;276.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"jQGRSdOsle";;;"FA";"Fasten Sp.z o.o.";"Fasten Sp. z o.o.";"ul. Mazowiecka 11/49";;"00-052";"Warszawa";;"5252734282";"FA 0005/11/2023";2023-11-16;1;0;0;"0005/11/2023";2023-11-16;0.00;0.00;"Przelew  14 dni";2023-11-30;0;1640.00;377.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-16;"PLN";1.0000;;;0;1640.00;2017.20;377.20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Nlgu018iDk";;;"FA";"Control System";"Control System FMN Sp. z o.o.";"AL. Komisji Edukacji  Narodowej 96 U-15";;"02-777";"Warszawa";;"521-10-02-783";"FA 0006/11/2023";2023-11-16;1;0;0;"0006/11/2023";2023-11-16;0.00;0.00;"Przelew  14 dni";2023-11-30;0;1660.00;381.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-16;"PLN";1.0000;;;0;1660.00;2041.80;381.80;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7Tn4ttu4to";;;"FA";"Zarządca";"""ZARZĄDCA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"ul. Trembowelska 11C";;"04-304";"Warszawa";;"5212984676";"FA 0007/11/2023";2023-11-16;1;0;0;"0007/11/2023";2023-11-16;0.00;0.00;"Przelew  14 dni";2023-11-30;0;750.00;172.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-16;"PLN";1.0000;;;0;750.00;922.50;172.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"QJwImn1BNm";;;"FA";"Fasten Sp.z o.o.";"Fasten Sp. z o.o.";"ul. Mazowiecka 11/49";;"00-052";"Warszawa";;"5252734282";"FA 0008/11/2023";2023-11-28;1;0;0;"0008/11/2023";2023-11-28;0.00;0.00;"Przelew  14 dni";2023-12-12;0;350.00;80.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-28;"PLN";1.0000;;;0;350.00;430.50;80.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4qQHWNgwHe";;;"FA";"DOG STORY";"""DOG STORY"" S.C. MAGDALENA GĘBSKA-ZAWIŚLAK, ADRIANNA ŁĄTKA";"ul. Miriama Przesmyckiego 21";;"05-510";"Konstancin-Jeziorna";;"1231462480";"FA 0009/11/2023";2023-11-28;1;0;0;"0009/11/2023";2023-11-28;0.00;0.00;"Przelew  14 dni";2023-12-12;0;450.00;103.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-28;"PLN";1.0000;;;0;450.00;553.50;103.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wLOwF6NmoA";;;"FA";"Piotr Czerkawski";"Piotr Czerkawski";"ul. Środkowa 38";;"05-540";"Ustanów";;;"FA 0010/11/2023";2023-11-28;1;0;0;"0010/11/2023";2023-11-28;0.00;0.00;"przelew 3 dni";2023-12-01;0;0.00;0.00;0.00;0.00;800.00;64.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-28;"PLN";1.0000;;;0;800.00;864.00;64.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2RLOsiDo9s";;;"FA";"Specjalistyczna Praktyka";"Specjalistyczna Praktyka Lekarska  Dagderm  Agnieszka Staniewska";"ul. Pasaż Ursynowski 1";;"02-784";"Warszawa";;"9512050359";"FA 0011/11/2023";2023-11-28;1;0;0;"0011/11/2023";2023-11-28;0.00;0.00;"Przelew  14 dni";2023-12-12;0;450.00;103.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-28;"PLN";1.0000;;;0;450.00;553.50;103.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"fjQDoDgrdQ";;;"FA";"Dariusz  Wroński";"Dariusz Wroński";"ul. Mleczarska 68 c/55";;"05-500";"Piaseczno";;;"FA 0012/11/2023";2023-11-28;1;0;0;"0012/11/2023";2023-11-28;0.00;0.00;"przelew 3 dni";2023-12-01;0;0.00;0.00;0.00;0.00;5170.00;413.60;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-28;"PLN";1.0000;;;0;5170.00;5583.60;413.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wIiBLKEvA8";;;"FA";"AG SPV";"AG SPV Sp.z o.o. Sp.J.";"ul. Pograniczna 2/4";;"02-285";"Warszawa";;"5222900391";"FA 0013/11/2023";2023-11-28;1;0;0;"0013/11/2023";2023-11-28;0.00;0.00;"Przelew  14 dni";2023-12-12;0;6825.00;1569.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-28;"PLN";1.0000;;;0;6825.00;8394.75;1569.75;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"SXSYh17U1C";;;"FA";"SERHIY RUDENKO";"Serhiy Rudenko";"ul. Gazeli 3/2";;"05-506";"Lesznowola";;;"FA 0014/11/2023";2023-11-28;1;0;0;"0014/11/2023";2023-11-28;0.00;0.00;"przelew 3 dni";2023-12-01;0;0.00;0.00;0.00;0.00;3950.00;316.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-28;"PLN";1.0000;;;0;3950.00;4266.00;316.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1E2LNlh501";;;"FA";"Explo Service";"Explo Service K.Jędrzejczak, J. Wojciechowski Sp.Jawna";"ul.Kościuszki 9";;"02-495";"Warszawa";;"522-121-08-56";"FA 0015/11/2023";2023-11-30;1;0;0;"0015/11/2023";2023-11-30;0.00;0.00;"Przelew  14 dni";2023-12-14;0;1600.00;368.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-30;"PLN";1.0000;;;0;1600.00;1968.00;368.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rdTmpIgu3k";;;"FA";"Explo Service";"Explo Service K.Jędrzejczak, J. Wojciechowski Sp.Jawna";"ul.Kościuszki 9";;"02-495";"Warszawa";;"522-121-08-56";"FA 0016/11/2023";2023-11-30;1;0;0;"0016/11/2023";2023-11-30;0.00;0.00;"Przelew  14 dni";2023-12-14;0;2800.00;644.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-30;"PLN";1.0000;;;0;2800.00;3444.00;644.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"157SdSb519";;;"FA";"Zarządca";"""ZARZĄDCA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"ul. Trembowelska 11C";;"04-304";"Warszawa";;"5212984676";"FA 0017/11/2023";2023-11-30;1;0;0;"0017/11/2023";2023-11-30;0.00;0.00;"Przelew  14 dni";2023-12-14;0;750.00;172.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-30;"PLN";1.0000;;;0;750.00;922.50;172.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EtrWFEvABR";;;"FA";"Better";"BETTER EGG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"ul. Frezerów 3";;"20-209";"Lublin";;"9462722063";"FA 0018/11/2023";2023-11-30;1;0;0;"0018/11/2023";2023-11-30;0.00;0.00;"Przelew  14 dni";2023-12-14;0;350.00;80.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-30;"PLN";1.0000;;;0;350.00;430.50;80.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"DratqP3bA7";;;"FA";"Sebastian Machelski";"Sebastian Machelski";"ul. Enklawy 4/20";;"05-500";"Józefosław";;;"FA 0019/11/2023";2023-11-30;1;0;0;"0019/11/2023";2023-11-30;0.00;0.00;"Przelew  14 dni";2023-12-14;0;0.00;0.00;0.00;0.00;300.00;24.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-30;"PLN";1.0000;;;0;300.00;324.00;24.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sfqOqOxUsi";;;"FA";"Synevo Sp. z o.o.";"Synevo Sp. z o.o.";"ul. Zamieniecka 80 lok .401";;"04-158";"Warszawa";;"5272471288";"FA 0020/11/2023";2023-11-30;1;0;0;"0020/11/2023";2023-11-30;0.00;0.00;"Przelew  14 dni";2023-12-14;0;300.00;69.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-30;"PLN";1.0000;;;0;300.00;369.00;69.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"03iDqSdSYY";;;"FA";"Mateusz Szwech";"Mateusz Szwech";"ul. Żywnego 16/146";;"02-701";"Warszawa";;;"FA 0021/11/2023";2023-11-30;1;0;0;"0021/11/2023";2023-11-30;0.00;0.00;"przelew 3 dni";2023-12-03;0;0.00;0.00;0.00;0.00;300.00;24.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-30;"PLN";1.0000;;;0;300.00;324.00;24.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6EyU2LNiDh";;;"FA";"Janusz Oleniacz";"Janusz Oleniacz";"ul. Wiejska 55A/1";;"05-552";"Łazy";;;"FA 0022/11/2023";2023-11-30;1;0;0;"0022/11/2023";2023-11-30;0.00;0.00;"przelew 3 dni";2023-12-03;0;0.00;0.00;0.00;0.00;300.00;24.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-30;"PLN";1.0000;;;0;300.00;324.00;24.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"U1Dh9sgxRO";;;"FA";"AMRENTS";"AMRENTS Muszyński Adam";"ul. Młynarska 13a lok 89";;"05-500";"Piaseczno";;"5211860038";"FA 0023/11/2023";2023-11-30;1;0;0;"0023/11/2023";2023-11-30;0.00;0.00;"Przelew  14 dni";2023-12-14;0;450.00;103.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-30;"PLN";1.0000;;;0;450.00;553.50;103.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ZrdOo7cLIq";;;"FZ";"Marzena Wandelt";"Marzena Barbara Wandelt";"ul. Rekreacyjna 10B/2";;"05-500";"Józefosław";;;"FZ 0001/11/2023";2023-11-30;1;0;0;"0001/11/2023";2023-11-30;3194.10;0.00;"przedpłata";2023-11-30;0;0.00;0.00;0.00;0.00;2957.50;236.60;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-11-30;"PLN";1.0000;;;0;2957.50;3194.10;236.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"kWMXP8iJsk";;;"FA";"Kaliber";"Kaliber Sp. z o.o.";"ul. M.Kolbego 16";;"02-781";"Warszawa";;"5260209627";"FA 0001/12/2023";2023-12-01;1;0;0;"0001/12/2023";2023-12-01;0.00;0.00;"Przelew  14 dni";2023-12-15;0;2480.00;570.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-01;"PLN";1.0000;;;0;2480.00;3050.40;570.40;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"WLJrcHYeXW";;;"FA";"Robert Rozmus";"Robert Rozmus";"ul. Kabacki Dukt 8/10";;"02-798";"Warszawa";;;"FA 0002/12/2023";2023-12-01;1;0;0;"0002/12/2023";2023-12-01;0.00;0.00;"przelew 3 dni";2023-12-04;0;0.00;0.00;0.00;0.00;11710.00;936.80;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-01;"PLN";1.0000;;;0;11710.00;12646.80;936.80;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"V6OyXXV3dU";;;"FA";"Michał Parchimowicz";"Michał Parchimowicz";"ul. Gazeli 15/2";;"05-506";"Lesznowola";;;"FA 0003/12/2023";2023-12-04;1;0;0;"0003/12/2023";2023-12-04;0.00;0.00;"przelew 3 dni";2023-12-07;0;0.00;0.00;0.00;0.00;4500.00;360.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-04;"PLN";1.0000;;;0;4500.00;4860.00;360.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"kWMV56ExRW";;;"FA";"Investbud Adrian Geneja";"INVESTBUD P.H.U. Adrian Geneja";"ul. Długa 71";;"05-800";"Pruszków";;"5342499330";"FA 0004/12/2023";2023-12-15;1;0;0;"0004/12/2023";2023-12-15;0.00;0.00;"Przelew  14 dni";2023-12-29;0;1100.00;253.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-15;"PLN";1.0000;;;0;1100.00;1353.00;253.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"SdWLJycMYb";;;"FA";"Gmina Lesznowola-Szkoła N";"Gmina Lesznowola";"ul. Gminna 60";;"05-506";"Lesznowola";;"1231220334";"FA 0005/12/2023";2023-12-15;1;0;0;"0005/12/2023";2023-12-15;0.00;0.00;"Przelew  14 dni";2023-12-29;0;250.00;57.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-15;"PLN";1.0000;;;0;250.00;307.50;57.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"fnyV91BJxU";;;"FA";"AG SPV";"AG SPV Sp.z o.o. Sp.J.";"ul. Pograniczna 2/4";;"02-285";"Warszawa";;"5222900391";"FA 0006/12/2023";2023-12-15;1;0;0;"0006/12/2023";2023-12-15;0.00;0.00;"Przelew  14 dni";2023-12-29;0;1500.00;345.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-15;"PLN";1.0000;;;0;1500.00;1845.00;345.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"8h7XTjQJ1G";;;"FA";"Martyna Piechocka";"Martyna Piechocka";"ul. Dobra 68E";;"05-504";"Runów";;;"FA 0007/12/2023";2023-12-15;1;0;0;"0007/12/2023";2023-12-15;0.00;0.00;"przelew 3 dni";2023-12-18;0;0.00;0.00;0.00;0.00;5000.00;400.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-15;"PLN";1.0000;;;0;5000.00;5400.00;400.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nv6QBNdTnv";;;"FA";"Explo";"Explo Sp.z o.o.";"ul. Kościuszki 9";;"02-495";"Warszawa";;"522-24-85-259";"FA 0008/12/2023";2023-12-19;1;0;0;"0008/12/2023";2023-12-19;0.00;0.00;"Przelew  14 dni";2024-01-02;0;24500.00;5635.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-19;"PLN";1.0000;;;0;24500.00;30135.00;5635.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"KACattn3cG";;;"FA";"Fundacja Szansa";"FUNDACJA SZANSA - JESTEŚMY RAZEM";"ul. Chlubna 88";;"03-051";"Warszawa";;"1132295659";"FA 0009/12/2023";2023-12-19;1;0;0;"0009/12/2023";2023-12-19;0.00;0.00;"Przelew  14 dni";2024-01-02;0;3658.00;841.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-19;"PLN";1.0000;;;0;3658.00;4499.34;841.34;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4nya2VA6Jt";;;"FA";"Tomasz Cecelski Rumiana";"Tomasz Cecelski";"ul. Rumiana 64A";;"02-956";"Warszawa";;;"FA 0010/12/2023";2023-12-19;1;0;0;"0010/12/2023";2023-12-19;0.00;0.00;"przelew 3 dni";2023-12-22;0;5100.00;1173.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-19;"PLN";1.0000;;;0;5100.00;6273.00;1173.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"h2V93b3fkc";;;"FZ";"Kancelaria Chudzikowski";"KANCELARIA CHUDZIKOWSKI SPÓŁKA KOMANDYTOWO-AKCYJNA";"pl. Powstańców Śląskich 8/3";;"53-314";"Wrocław";;"8992914344";"FZ 0001/12/2023";2023-12-19;1;0;0;"0001/12/2023";2023-12-29;3690.00;0.00;"przedpłata";2023-12-29;0;3000.00;690.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-12-19;"PLN";1.0000;;;0;3000.00;3690.00;690.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
